Start Time, Oct. 25, 2018 at 12:44:03 PM
Energy calibration,  Offset: 0, Slope: 0.5, Quadratic: 0
Live Time (s), 1207.62
Real Time (s), 1212.92
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1369, 684.5, 12
1370, 685, 19
1371, 685.5, 14
1372, 686, 7
1373, 686.5, 14
1374, 687, 8
1375, 687.5, 12
1376, 688, 9
1377, 688.5, 11
1378, 689, 14
1379, 689.5, 11
1380, 690, 11
1381, 690.5, 13
1382, 691, 10
1383, 691.5, 11
1384, 692, 9
1385, 692.5, 13
1386, 693, 8
1387, 693.5, 15
1388, 694, 12
1389, 694.5, 7
1390, 695, 8
1391, 695.5, 14
1392, 696, 12
1393, 696.5, 11
1394, 697, 14
1395, 697.5, 9
1396, 698, 12
1397, 698.5, 9
1398, 699, 14
1399, 699.5, 14
1400, 700, 14
1401, 700.5, 10
1402, 701, 16
1403, 701.5, 12
1404, 702, 5
1405, 702.5, 20
1406, 703, 12
1407, 703.5, 11
1408, 704, 10
1409, 704.5, 14
1410, 705, 12
1411, 705.5, 18
1412, 706, 11
1413, 706.5, 8
1414, 707, 15
1415, 707.5, 12
1416, 708, 14
1417, 708.5, 13
1418, 709, 13
1419, 709.5, 10
1420, 710, 9
1421, 710.5, 5
1422, 711, 4
1423, 711.5, 8
1424, 712, 11
1425, 712.5, 9
1426, 713, 12
1427, 713.5, 15
1428, 714, 13
